*** szafir SiO2 3 mkm 05-04-19	*START	Date: 2019-04-05	Time: 16:05:18
Current for R :1.000mA	Current 3-Omega5.000 mA		
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
2.540375E-4	-7.267500E-6	1.660000E+0	7.784600E-1	1.990000E+1	2.219906E+2
2.534600E-4	-6.727500E-6	1.610000E+0	7.784700E-1	2.510000E+1	2.219986E+2
2.517825E-4	-6.887500E-6	1.580000E+0	7.785000E-1	3.160000E+1	2.219860E+2
2.514725E-4	-6.457500E-6	1.440000E+0	7.785000E-1	3.980000E+1	2.219886E+2
2.522100E-4	-5.400000E-6	1.132000E+1	7.758900E-1	5.010000E+1	2.219905E+2
2.498900E-4	-6.800000E-6	1.580000E+0	7.784350E-1	6.310000E+1	2.219913E+2
2.487050E-4	-6.960000E-6	1.610000E+0	7.784000E-1	7.940000E+1	2.220008E+2
2.477225E-4	-7.310000E-6	1.630000E+0	7.784050E-1	1.000000E+2	2.220054E+2
2.468750E-4	-7.712500E-6	1.790000E+0	7.784150E-1	1.260000E+2	2.219915E+2
2.459025E-4	-8.145000E-6	1.910000E+0	7.784150E-1	1.580000E+2	2.219909E+2
2.448950E-4	-8.665000E-6	2.040000E+0	7.784400E-1	1.990000E+2	2.219887E+2
2.438425E-4	-9.207500E-6	2.150000E+0	7.784800E-1	2.510000E+2	2.219962E+2
2.427600E-4	-9.897500E-6	2.300000E+0	7.785000E-1	3.160000E+2	2.219991E+2
2.417650E-4	-1.073000E-5	2.580000E+0	7.785000E-1	3.980000E+2	2.219774E+2
2.407575E-4	-1.165500E-5	2.810000E+0	7.786000E-1	5.010000E+2	2.219874E+2
2.397875E-4	-1.290000E-5	3.010000E+0	7.786950E-1	6.310000E+2	2.219908E+2
2.386000E-4	-1.424750E-5	3.390000E+0	7.787000E-1	7.940000E+2	2.220001E+2
2.373700E-4	-1.615500E-5	4.040000E+0	7.787350E-1	1.000000E+3	2.219893E+2
2.364800E-4	-1.850000E-5	4.410000E+0	7.788000E-1	1.260000E+3	2.219815E+2
2.350175E-4	-2.185750E-5	5.200000E+0	7.788900E-1	1.580000E+3	2.219900E+2
2.327975E-4	-2.593750E-5	6.450000E+0	7.788000E-1	1.990000E+3	2.219770E+2
2.329100E-4	-3.019250E-5	7.380000E+0	7.787000E-1	2.510000E+3	2.219884E+2
2.309300E-4	-3.458000E-5	8.510000E+0	7.788000E-1	3.160000E+3	2.219774E+2
2.316525E-4	-4.173250E-5	9.950000E+0	7.786000E-1	3.980000E+3	2.219897E+2
2.321100E-4	-5.152000E-5	1.253000E+1	7.786000E-1	5.010000E+3	2.219861E+2
2.305250E-4	-6.710500E-5	1.614000E+1	7.784000E-1	6.310000E+3	2.219828E+2
2.238775E-4	-8.782750E-5	2.140000E+1	7.782000E-1	7.940000E+3	2.219929E+2
2.053850E-4	-1.066475E-4	2.743000E+1	7.779850E-1	1.000000E+4	2.220061E+2
2.029125E-4	-1.233700E-4	3.140000E+1	7.774000E-1	1.260000E+4	2.219900E+2
1.906325E-4	-1.404775E-4	3.639000E+1	7.768000E-1	1.580000E+4	2.219889E+2
1.785500E-4	-1.525050E-4	4.058000E+1	7.758000E-1	1.990000E+4	2.219861E+2
1.721375E-4	-1.580400E-4	4.264000E+1	7.753000E-1	2.200000E+4	2.219809E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
225.0000	224.9972	226.7910	155.8290	  3.8957	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.614800E-4	-7.917500E-6	1.730000E+0	7.790050E-1	6.310000E+0	2.267872E+2
2.605525E-4	-8.152500E-6	1.800000E+0	7.814950E-1	7.940000E+0	2.267753E+2
2.620700E-4	-1.510250E-5	3.280000E+0	7.829300E-1	1.000000E+1	2.267750E+2
2.579675E-4	-7.712500E-6	1.580000E+0	7.838000E-1	1.260000E+1	2.267849E+2
2.562750E-4	-7.872500E-6	2.390000E+0	7.843000E-1	1.580000E+1	2.267815E+2
2.560350E-4	-8.747500E-6	1.100000E+0	7.847000E-1	1.990000E+1	2.267623E+2
2.545550E-4	-6.937500E-6	1.640000E+0	7.848450E-1	2.510000E+1	2.267605E+2
2.535925E-4	-7.002500E-6	1.600000E+0	7.849000E-1	3.160000E+1	2.267656E+2
2.527325E-4	-6.830000E-6	1.560000E+0	7.848950E-1	3.980000E+1	2.267602E+2
2.604275E-4	-4.657500E-6	1.201000E+1	7.847550E-1	5.010000E+1	2.267737E+2
2.509100E-4	-7.042500E-6	1.630000E+0	7.850150E-1	6.310000E+1	2.267633E+2
2.503300E-4	-7.215000E-6	1.680000E+0	7.850500E-1	7.940000E+1	2.267665E+2
2.489625E-4	-7.517500E-6	1.850000E+0	7.850000E-1	1.000000E+2	2.267703E+2
2.480625E-4	-7.962500E-6	1.840000E+0	7.850450E-1	1.260000E+2	2.267671E+2
2.470325E-4	-8.495000E-6	1.990000E+0	7.851000E-1	1.580000E+2	2.267696E+2
2.459150E-4	-8.817500E-6	2.050000E+0	7.851000E-1	1.990000E+2	2.267685E+2
2.448875E-4	-9.607500E-6	2.220000E+0	7.851050E-1	2.510000E+2	2.267595E+2
2.436175E-4	-1.027250E-5	2.360000E+0	7.852000E-1	3.160000E+2	2.267708E+2
2.423150E-4	-1.122250E-5	2.620000E+0	7.852300E-1	3.980000E+2	2.267647E+2
2.414150E-4	-1.197500E-5	2.880000E+0	7.852950E-1	5.010000E+2	2.267709E+2
2.403825E-4	-1.322500E-5	3.110000E+0	7.853000E-1	6.310000E+2	2.267747E+2
2.392950E-4	-1.465500E-5	3.590000E+0	7.853250E-1	7.940000E+2	2.267662E+2
2.384300E-4	-1.663000E-5	3.850000E+0	7.854000E-1	1.000000E+3	2.267518E+2
2.369450E-4	-1.912500E-5	4.570000E+0	7.854000E-1	1.260000E+3	2.267611E+2
2.354050E-4	-2.245250E-5	5.450000E+0	7.855000E-1	1.580000E+3	2.267589E+2
2.330450E-4	-2.660500E-5	6.540000E+0	7.854050E-1	1.990000E+3	2.267615E+2
2.332850E-4	-3.071000E-5	7.580000E+0	7.854000E-1	2.510000E+3	2.267561E+2
2.313525E-4	-3.510500E-5	8.640000E+0	7.854100E-1	3.160000E+3	2.267667E+2
2.319750E-4	-4.207500E-5	1.031000E+1	7.852000E-1	3.980000E+3	2.267524E+2
2.327300E-4	-5.302000E-5	1.288000E+1	7.852000E-1	5.010000E+3	2.267531E+2
2.304100E-4	-6.867750E-5	1.660000E+1	7.850000E-1	6.310000E+3	2.267557E+2
2.233250E-4	-8.969000E-5	2.188000E+1	7.848000E-1	7.940000E+3	2.267691E+2
2.058425E-4	-1.147200E-4	2.924000E+1	7.845150E-1	1.000000E+4	2.267742E+2
2.023750E-4	-1.252150E-4	3.179000E+1	7.840000E-1	1.260000E+4	2.267527E+2
1.887925E-4	-1.417950E-4	3.691000E+1	7.834000E-1	1.580000E+4	2.267697E+2
1.774425E-4	-1.549625E-4	4.111000E+1	7.824000E-1	1.990000E+4	2.267713E+2
1.760250E-4	-1.585575E-4	4.203000E+1	7.818000E-1	2.200000E+4	2.267641E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
230.0000	230.0040	231.4607	157.4370	  3.9359	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.636375E-4	-8.350000E-6	1.800000E+0	7.869950E-1	6.310000E+0	2.314502E+2
2.620800E-4	-8.520000E-6	1.860000E+0	7.893450E-1	7.940000E+0	2.314696E+2
2.681550E-4	-8.355000E-6	1.260000E+0	7.907000E-1	1.000000E+1	2.314708E+2
2.590975E-4	-8.345000E-6	1.890000E+0	7.913850E-1	1.260000E+1	2.314782E+2
2.587925E-4	-7.742500E-6	6.900000E-1	7.920000E-1	1.580000E+1	2.314765E+2
2.578025E-4	-9.287500E-6	2.120000E+0	7.924000E-1	1.990000E+1	2.314851E+2
2.566475E-4	-7.112500E-6	1.520000E+0	7.925200E-1	2.510000E+1	2.314804E+2
2.554725E-4	-7.362500E-6	1.650000E+0	7.926050E-1	3.160000E+1	2.314679E+2
2.547500E-4	-7.185000E-6	1.590000E+0	7.926500E-1	3.980000E+1	2.314719E+2
2.555850E-4	-7.457500E-6	7.040000E+0	7.921550E-1	5.010000E+1	2.314592E+2
2.530575E-4	-7.395000E-6	1.720000E+0	7.928550E-1	6.310000E+1	2.314615E+2
2.520250E-4	-7.707500E-6	1.720000E+0	7.929100E-1	7.940000E+1	2.314712E+2
2.509825E-4	-8.142500E-6	1.930000E+0	7.928900E-1	1.000000E+2	2.314692E+2
2.496975E-4	-8.452500E-6	1.940000E+0	7.929000E-1	1.260000E+2	2.314903E+2
2.486275E-4	-8.900000E-6	2.040000E+0	7.929200E-1	1.580000E+2	2.314797E+2
2.474825E-4	-9.322500E-6	2.150000E+0	7.930000E-1	1.990000E+2	2.314789E+2
2.463550E-4	-1.003000E-5	2.320000E+0	7.929900E-1	2.510000E+2	2.314802E+2
2.451800E-4	-1.056000E-5	2.530000E+0	7.930800E-1	3.160000E+2	2.314882E+2
2.439025E-4	-1.145250E-5	2.710000E+0	7.931000E-1	3.980000E+2	2.314815E+2
2.429575E-4	-1.245500E-5	2.880000E+0	7.932000E-1	5.010000E+2	2.314702E+2
2.418025E-4	-1.370500E-5	3.210000E+0	7.933000E-1	6.310000E+2	2.314827E+2
2.406275E-4	-1.527500E-5	3.620000E+0	7.933000E-1	7.940000E+2	2.314721E+2
2.396075E-4	-1.739500E-5	3.940000E+0	7.933250E-1	1.000000E+3	2.314749E+2
2.380525E-4	-1.966750E-5	4.650000E+0	7.934000E-1	1.260000E+3	2.314701E+2
2.367775E-4	-2.286500E-5	5.600000E+0	7.935000E-1	1.580000E+3	2.314658E+2
2.341300E-4	-2.715000E-5	6.490000E+0	7.935000E-1	1.990000E+3	2.314758E+2
2.343475E-4	-3.126000E-5	7.720000E+0	7.934000E-1	2.510000E+3	2.314699E+2
2.323400E-4	-3.590000E-5	8.890000E+0	7.934250E-1	3.160000E+3	2.314557E+2
2.330300E-4	-4.267750E-5	1.005000E+1	7.933000E-1	3.980000E+3	2.314614E+2
2.336050E-4	-5.389000E-5	1.312000E+1	7.933000E-1	5.010000E+3	2.314611E+2
2.314700E-4	-6.998250E-5	1.678000E+1	7.932000E-1	6.310000E+3	2.314636E+2
2.238025E-4	-9.161250E-5	2.232000E+1	7.930000E-1	7.940000E+3	2.314635E+2
2.052800E-4	-1.145175E-4	2.902000E+1	7.926700E-1	1.000000E+4	2.314629E+2
2.030200E-4	-1.263275E-4	3.173000E+1	7.922000E-1	1.260000E+4	2.314758E+2
1.889175E-4	-1.422725E-4	3.696000E+1	7.916000E-1	1.580000E+4	2.314850E+2
1.772475E-4	-1.569850E-4	4.155000E+1	7.906000E-1	1.990000E+4	2.314871E+2
1.688475E-4	-1.526400E-4	4.209000E+1	7.901000E-1	2.200000E+4	2.314666E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
235.0000	234.6484	235.2292	158.7220	  3.9681	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.658025E-4	-8.705000E-6	1.850000E+0	7.944150E-1	6.310000E+0	2.353862E+2
2.644600E-4	-8.777500E-6	1.910000E+0	7.969650E-1	7.940000E+0	2.353778E+2
2.585625E-4	-3.475000E-6	5.200000E-1	7.982950E-1	1.000000E+1	2.353837E+2
2.616325E-4	-8.247500E-6	1.670000E+0	7.995400E-1	1.260000E+1	2.354159E+2
2.622300E-4	-7.535000E-6	4.100000E-1	7.999850E-1	1.580000E+1	2.354039E+2
2.604000E-4	-8.180000E-6	1.640000E+0	8.004400E-1	1.990000E+1	2.353995E+2
2.589275E-4	-7.300000E-6	1.590000E+0	8.007000E-1	2.510000E+1	2.354066E+2
2.575950E-4	-7.470000E-6	1.680000E+0	8.009300E-1	3.160000E+1	2.354058E+2
2.565825E-4	-7.455000E-6	1.660000E+0	8.010000E-1	3.980000E+1	2.354036E+2
2.555625E-4	-2.057500E-6	-2.440000E+0	8.010950E-1	5.010000E+1	2.354018E+2
2.553825E-4	-7.747500E-6	1.760000E+0	8.015650E-1	6.310000E+1	2.354036E+2
2.541225E-4	-8.082500E-6	1.830000E+0	8.016700E-1	7.940000E+1	2.353973E+2
2.530200E-4	-8.210000E-6	1.960000E+0	8.017850E-1	1.000000E+2	2.354013E+2
2.519375E-4	-8.790000E-6	2.050000E+0	8.019000E-1	1.260000E+2	2.354084E+2
2.508100E-4	-9.215000E-6	2.180000E+0	8.020000E-1	1.580000E+2	2.354124E+2
2.496725E-4	-9.712500E-6	2.210000E+0	8.021000E-1	1.990000E+2	2.354229E+2
2.484375E-4	-1.033000E-5	2.360000E+0	8.021850E-1	2.510000E+2	2.354069E+2
2.477650E-4	-1.110250E-5	2.560000E+0	8.023000E-1	3.160000E+2	2.354100E+2
2.464600E-4	-1.189250E-5	2.730000E+0	8.024000E-1	3.980000E+2	2.354130E+2
2.449425E-4	-1.280000E-5	2.910000E+0	8.025000E-1	5.010000E+2	2.354178E+2
2.438525E-4	-1.410250E-5	3.340000E+0	8.026800E-1	6.310000E+2	2.354058E+2
2.425150E-4	-1.548000E-5	3.680000E+0	8.028000E-1	7.940000E+2	2.354266E+2
2.414825E-4	-1.771750E-5	4.000000E+0	8.029400E-1	1.000000E+3	2.354254E+2
2.400600E-4	-2.004750E-5	4.750000E+0	8.032000E-1	1.260000E+3	2.354342E+2
2.381950E-4	-2.325500E-5	5.580000E+0	8.033700E-1	1.580000E+3	2.354236E+2
2.354000E-4	-2.736000E-5	6.800000E+0	8.034350E-1	1.990000E+3	2.354302E+2
2.356000E-4	-3.139000E-5	7.580000E+0	8.035400E-1	2.510000E+3	2.354393E+2
2.343075E-4	-3.638750E-5	8.960000E+0	8.038000E-1	3.160000E+3	2.354290E+2
2.347550E-4	-4.316500E-5	1.051000E+1	8.038000E-1	3.980000E+3	2.354303E+2
2.343950E-4	-5.450000E-5	1.322000E+1	8.040000E-1	5.010000E+3	2.354416E+2
2.324125E-4	-7.069750E-5	1.703000E+1	8.039950E-1	6.310000E+3	2.354366E+2
2.241725E-4	-9.159000E-5	2.238000E+1	8.039000E-1	7.940000E+3	2.354338E+2
2.201525E-4	-1.092950E-4	2.634000E+1	8.038200E-1	1.000000E+4	2.354505E+2
2.032625E-4	-1.267750E-4	3.206000E+1	8.034000E-1	1.260000E+4	2.354553E+2
1.908550E-4	-1.437800E-4	3.696000E+1	8.029000E-1	1.580000E+4	2.354664E+2
1.769950E-4	-1.556000E-4	4.131000E+1	8.019000E-1	1.990000E+4	2.354606E+2
1.769700E-4	-1.601050E-4	4.213000E+1	8.014200E-1	2.200000E+4	2.354839E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
240.0000	240.0646	240.4372	162.0160	  4.0504	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.714975E-4	-9.290000E-6	1.960000E+0	8.093250E-1	6.310000E+0	2.398956E+2
2.691775E-4	-9.147500E-6	1.960000E+0	8.109000E-1	7.940000E+0	2.397584E+2
2.695800E-4	-2.302500E-6	4.900000E-1	8.119700E-1	1.000000E+1	2.400826E+2
2.670725E-4	-8.417500E-6	1.760000E+0	8.128000E-1	1.260000E+1	2.402460E+2
2.650175E-4	-8.345000E-6	1.660000E+0	8.129500E-1	1.580000E+1	2.401853E+2
2.646725E-4	-1.018500E-5	2.240000E+0	8.133000E-1	1.990000E+1	2.401787E+2
2.626550E-4	-7.895000E-6	1.680000E+0	8.135000E-1	2.510000E+1	2.402024E+2
2.624350E-4	-8.040000E-6	1.780000E+0	8.138000E-1	3.160000E+1	2.401803E+2
2.609625E-4	-7.905000E-6	1.750000E+0	8.138000E-1	3.980000E+1	2.401949E+2
2.618750E-4	-9.385000E-6	7.530000E+0	8.146600E-1	5.010000E+1	2.402130E+2
2.592775E-4	-8.460000E-6	1.910000E+0	8.143900E-1	6.310000E+1	2.402192E+2
2.579075E-4	-8.700000E-6	1.910000E+0	8.144050E-1	7.940000E+1	2.402310E+2
2.564725E-4	-9.072500E-6	2.030000E+0	8.145300E-1	1.000000E+2	2.402209E+2
2.556300E-4	-9.440000E-6	2.110000E+0	8.145350E-1	1.260000E+2	2.402233E+2
2.541850E-4	-1.001000E-5	2.250000E+0	8.146000E-1	1.580000E+2	2.402347E+2
2.528950E-4	-1.035750E-5	2.370000E+0	8.146950E-1	1.990000E+2	2.402460E+2
2.515775E-4	-1.098250E-5	2.550000E+0	8.148000E-1	2.510000E+2	2.402402E+2
2.503950E-4	-1.162750E-5	2.680000E+0	8.148400E-1	3.160000E+2	2.402338E+2
2.490050E-4	-1.265500E-5	2.850000E+0	8.149050E-1	3.980000E+2	2.402386E+2
2.478725E-4	-1.357000E-5	3.090000E+0	8.150300E-1	5.010000E+2	2.402484E+2
2.464900E-4	-1.494500E-5	3.490000E+0	8.152000E-1	6.310000E+2	2.402364E+2
2.454825E-4	-1.638000E-5	3.840000E+0	8.152850E-1	7.940000E+2	2.402518E+2
2.439650E-4	-1.784500E-5	3.950000E+0	8.153000E-1	1.000000E+3	2.402526E+2
2.424475E-4	-2.114000E-5	5.060000E+0	8.155000E-1	1.260000E+3	2.402565E+2
2.408500E-4	-2.442750E-5	5.800000E+0	8.157000E-1	1.580000E+3	2.402576E+2
2.381525E-4	-2.873750E-5	6.780000E+0	8.157000E-1	1.990000E+3	2.402653E+2
2.382650E-4	-3.251500E-5	8.070000E+0	8.157050E-1	2.510000E+3	2.402762E+2
2.361975E-4	-3.724750E-5	9.050000E+0	8.158900E-1	3.160000E+3	2.402753E+2
2.364375E-4	-4.434750E-5	1.073000E+1	8.157000E-1	3.980000E+3	2.402800E+2
2.360675E-4	-5.638500E-5	1.354000E+1	8.157000E-1	5.010000E+3	2.402604E+2
2.343325E-4	-7.304750E-5	1.745000E+1	8.155400E-1	6.310000E+3	2.402586E+2
2.254100E-4	-9.437250E-5	2.287000E+1	8.154000E-1	7.940000E+3	2.402550E+2
2.182450E-4	-1.110350E-4	2.704000E+1	8.151250E-1	1.000000E+4	2.402743E+2
2.043200E-4	-1.289025E-4	3.216000E+1	8.148000E-1	1.260000E+4	2.402606E+2
1.905625E-4	-1.436850E-4	3.696000E+1	8.142000E-1	1.580000E+4	2.402566E+2
1.778200E-4	-1.545650E-4	4.101000E+1	8.134000E-1	1.990000E+4	2.402804E+2
1.713325E-4	-1.587800E-4	4.287000E+1	8.130950E-1	2.200000E+4	2.403097E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
245.0000	245.3324	245.6797	164.9350	  4.1234	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.759100E-4	-9.800000E-6	2.040000E+0	8.232100E-1	6.310000E+0	2.450130E+2
2.742675E-4	-9.590000E-6	2.010000E+0	8.241900E-1	7.940000E+0	2.450249E+2
2.680625E-4	-9.025000E-6	7.900000E-1	8.247000E-1	1.000000E+1	2.452479E+2
2.703725E-4	-9.282500E-6	1.970000E+0	8.250100E-1	1.260000E+1	2.453484E+2
2.693075E-4	-9.012500E-6	1.990000E+0	8.250100E-1	1.580000E+1	2.452760E+2
2.680900E-4	-8.385000E-6	1.870000E+0	8.251000E-1	1.990000E+1	2.452785E+2
2.668800E-4	-8.277500E-6	1.720000E+0	8.252750E-1	2.510000E+1	2.453555E+2
2.658125E-4	-8.417500E-6	1.800000E+0	8.253000E-1	3.160000E+1	2.453103E+2
2.646925E-4	-8.405000E-6	1.850000E+0	8.253050E-1	3.980000E+1	2.453104E+2
2.632775E-4	-8.930000E-6	1.990000E+0	8.268000E-1	5.010000E+1	2.453067E+2
2.626550E-4	-8.862500E-6	1.940000E+0	8.255050E-1	6.310000E+1	2.453732E+2
2.613800E-4	-9.175000E-6	1.980000E+0	8.255100E-1	7.940000E+1	2.453625E+2
2.594250E-4	-9.535000E-6	2.100000E+0	8.256600E-1	1.000000E+2	2.453623E+2
2.583950E-4	-9.990000E-6	2.200000E+0	8.256000E-1	1.260000E+2	2.453566E+2
2.570550E-4	-1.047750E-5	2.370000E+0	8.256000E-1	1.580000E+2	2.453620E+2
2.556025E-4	-1.092000E-5	2.450000E+0	8.256750E-1	1.990000E+2	2.453669E+2
2.546225E-4	-1.137000E-5	2.530000E+0	8.257000E-1	2.510000E+2	2.453612E+2
2.533075E-4	-1.202750E-5	2.740000E+0	8.257800E-1	3.160000E+2	2.453820E+2
2.516175E-4	-1.307000E-5	3.010000E+0	8.258150E-1	3.980000E+2	2.453743E+2
2.499625E-4	-1.414250E-5	3.260000E+0	8.259000E-1	5.010000E+2	2.453763E+2
2.486575E-4	-1.543000E-5	3.620000E+0	8.260850E-1	6.310000E+2	2.453969E+2
2.472725E-4	-1.699250E-5	3.930000E+0	8.261000E-1	7.940000E+2	2.453847E+2
2.458200E-4	-1.899750E-5	4.560000E+0	8.262050E-1	1.000000E+3	2.453841E+2
2.446275E-4	-2.174500E-5	5.100000E+0	8.263000E-1	1.260000E+3	2.453892E+2
2.429925E-4	-2.564500E-5	5.960000E+0	8.264900E-1	1.580000E+3	2.453840E+2
2.403425E-4	-3.009000E-5	7.050000E+0	8.265000E-1	1.990000E+3	2.453984E+2
2.402550E-4	-3.360750E-5	7.940000E+0	8.265000E-1	2.510000E+3	2.453986E+2
2.386450E-4	-3.847500E-5	9.200000E+0	8.267000E-1	3.160000E+3	2.454262E+2
2.378675E-4	-4.590500E-5	1.083000E+1	8.266000E-1	3.980000E+3	2.454238E+2
2.380700E-4	-5.783750E-5	1.344000E+1	8.266000E-1	5.010000E+3	2.454395E+2
2.359625E-4	-7.444000E-5	1.765000E+1	8.265000E-1	6.310000E+3	2.454534E+2
2.266000E-4	-9.682000E-5	2.294000E+1	8.263350E-1	7.940000E+3	2.454544E+2
2.221575E-4	-1.100125E-4	2.629000E+1	8.261450E-1	1.000000E+4	2.454486E+2
2.047375E-4	-1.303575E-4	3.233000E+1	8.257000E-1	1.260000E+4	2.454709E+2
1.900675E-4	-1.453175E-4	3.745000E+1	8.250000E-1	1.580000E+4	2.454654E+2
1.775750E-4	-1.556350E-4	4.124000E+1	8.239000E-1	1.990000E+4	2.454752E+2
1.728200E-4	-1.573375E-4	4.241000E+1	8.234000E-1	2.200000E+4	2.454675E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
250.0000	250.7507	250.9088	167.1570	  4.1789	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.800200E-4	-1.015750E-5	2.090000E+0	8.344700E-1	6.310000E+0	2.508092E+2
2.779725E-4	-1.010000E-5	2.080000E+0	8.347000E-1	7.940000E+0	2.507341E+2
2.819150E-4	-7.612500E-6	1.370000E+0	8.346000E-1	1.000000E+1	2.506697E+2
2.747550E-4	-9.540000E-6	2.010000E+0	8.345000E-1	1.260000E+1	2.504856E+2
2.724950E-4	-9.042500E-6	2.020000E+0	8.344400E-1	1.580000E+1	2.504478E+2
2.720300E-4	-8.450000E-6	1.760000E+0	8.343000E-1	1.990000E+1	2.503491E+2
2.709225E-4	-8.672500E-6	1.720000E+0	8.343000E-1	2.510000E+1	2.502956E+2
2.698375E-4	-8.755000E-6	1.870000E+0	8.341450E-1	3.160000E+1	2.502150E+2
2.686875E-4	-8.727500E-6	1.860000E+0	8.341050E-1	3.980000E+1	2.502218E+2
2.652250E-4	-5.800000E-6	-1.500000E-1	8.387200E-1	5.010000E+1	2.501879E+2
2.663600E-4	-9.222500E-6	1.990000E+0	8.341000E-1	6.310000E+1	2.501935E+2
2.651150E-4	-9.585000E-6	2.070000E+0	8.341300E-1	7.940000E+1	2.502063E+2
2.637500E-4	-9.847500E-6	2.090000E+0	8.341850E-1	1.000000E+2	2.502290E+2
2.613600E-4	-1.027750E-5	2.270000E+0	8.342000E-1	1.260000E+2	2.502496E+2
2.599200E-4	-1.079250E-5	2.400000E+0	8.342600E-1	1.580000E+2	2.502654E+2
2.586100E-4	-1.122750E-5	2.470000E+0	8.342550E-1	1.990000E+2	2.502735E+2
2.568925E-4	-1.196250E-5	2.670000E+0	8.343550E-1	2.510000E+2	2.502902E+2
2.554275E-4	-1.259250E-5	2.820000E+0	8.344000E-1	3.160000E+2	2.502946E+2
2.543775E-4	-1.329250E-5	2.990000E+0	8.345000E-1	3.980000E+2	2.503074E+2
2.527850E-4	-1.447250E-5	3.300000E+0	8.345000E-1	5.010000E+2	2.503199E+2
2.513050E-4	-1.593250E-5	3.680000E+0	8.346350E-1	6.310000E+2	2.503022E+2
2.496950E-4	-1.749250E-5	4.020000E+0	8.347800E-1	7.940000E+2	2.503118E+2
2.481750E-4	-1.980500E-5	4.450000E+0	8.348000E-1	1.000000E+3	2.503379E+2
2.469425E-4	-2.245500E-5	5.210000E+0	8.349000E-1	1.260000E+3	2.503585E+2
2.452325E-4	-2.613000E-5	6.110000E+0	8.350700E-1	1.580000E+3	2.503850E+2
2.426625E-4	-3.100250E-5	7.380000E+0	8.351000E-1	1.990000E+3	2.503946E+2
2.418300E-4	-3.396500E-5	7.800000E+0	8.351000E-1	2.510000E+3	2.504096E+2
2.403650E-4	-3.878500E-5	9.070000E+0	8.353000E-1	3.160000E+3	2.504653E+2
2.395100E-4	-4.602250E-5	1.085000E+1	8.353000E-1	3.980000E+3	2.505356E+2
2.400975E-4	-5.889000E-5	1.362000E+1	8.353100E-1	5.010000E+3	2.505959E+2
2.372475E-4	-7.577750E-5	1.763000E+1	8.353000E-1	6.310000E+3	2.506655E+2
2.280850E-4	-9.828500E-5	2.334000E+1	8.351000E-1	7.940000E+3	2.506884E+2
2.249575E-4	-1.173575E-4	2.749000E+1	8.349350E-1	1.000000E+4	2.507354E+2
2.040850E-4	-1.312925E-4	3.274000E+1	8.346000E-1	1.260000E+4	2.508049E+2
1.916025E-4	-1.481300E-4	3.769000E+1	8.340000E-1	1.580000E+4	2.508892E+2
1.773225E-4	-1.564400E-4	4.140000E+1	8.329300E-1	1.990000E+4	2.509134E+2
1.669000E-4	-1.591775E-4	4.363000E+1	8.324000E-1	2.200000E+4	2.509523E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
255.0000	257.8459	257.7880	169.5390	  4.2385	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.846475E-4	-1.057250E-5	2.130000E+0	8.463450E-1	6.310000E+0	2.579150E+2
2.828325E-4	-1.050000E-5	2.110000E+0	8.466000E-1	7.940000E+0	2.580054E+2
2.816350E-4	-1.842250E-5	3.680000E+0	8.467750E-1	1.000000E+1	2.580760E+2
2.798075E-4	-9.750000E-6	2.060000E+0	8.470500E-1	1.260000E+1	2.582209E+2
2.785275E-4	-9.720000E-6	1.720000E+0	8.473650E-1	1.580000E+1	2.583992E+2
2.772275E-4	-9.272500E-6	1.870000E+0	8.477000E-1	1.990000E+1	2.585907E+2
2.748700E-4	-9.412500E-6	1.680000E+0	8.479700E-1	2.510000E+1	2.587471E+2
2.739250E-4	-9.267500E-6	1.940000E+0	8.483050E-1	3.160000E+1	2.589492E+2
2.728075E-4	-9.447500E-6	1.960000E+0	8.484000E-1	3.980000E+1	2.590085E+2
