*** szafir SiO2 20 mkm 15-04-2019	*START	Date: 2019-04-15	Time: 13:31:42
Current for R :2.000mA	Current 3-Omega25.000 mA		

Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
200.0000	200.0044	202.6025	 19.3302	 12.0814	 25.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
8.817000E-5	-6.133000E-5	3.492000E+1	5.909100E-1	1.000000E+4	2.992527E+2
7.244800E-5	-7.140800E-5	4.469000E+1	5.908000E-1	1.260000E+4	2.992675E+2
7.815600E-5	-7.606000E-5	4.403000E+1	5.906000E-1	1.580000E+4	2.992622E+2
6.995400E-5	-8.979800E-5	5.206000E+1	5.903000E-1	1.990000E+4	2.992483E+2
6.272800E-5	-9.509800E-5	5.663000E+1	5.901000E-1	2.200000E+4	2.992540E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
305.0000	305.8466	304.9658	 23.7800	 14.8625	 25.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.368550E-4	-3.503000E-5	8.400000E+0	5.971000E-1	6.310000E+0	3.048812E+2
2.315350E-4	-3.338500E-5	8.190000E+0	5.971000E-1	7.940000E+0	3.047788E+2
2.276150E-4	-3.353500E-5	8.330000E+0	5.970000E-1	1.000000E+1	3.046476E+2
2.221550E-4	-3.075000E-5	7.800000E+0	5.968600E-1	1.260000E+1	3.044737E+2
2.176800E-4	-2.647000E-5	7.040000E+0	5.965000E-1	1.580000E+1	3.041507E+2
2.146300E-4	-2.898000E-5	7.710000E+0	5.965000E-1	1.990000E+1	3.040714E+2
2.109550E-4	-2.872500E-5	7.710000E+0	5.966600E-1	2.510000E+1	3.041650E+2
2.072750E-4	-2.883000E-5	7.950000E+0	5.968000E-1	3.160000E+1	3.043456E+2
2.032800E-4	-2.899500E-5	8.110000E+0	5.967000E-1	3.980000E+1	3.043255E+2
1.967950E-4	-2.874500E-5	4.490000E+0	5.956200E-1	5.010000E+1	3.042985E+2
1.946800E-4	-2.972500E-5	8.700000E+0	5.965800E-1	6.310000E+1	3.041819E+2
1.902750E-4	-2.993000E-5	8.940000E+0	5.966000E-1	7.940000E+1	3.042132E+2
1.857550E-4	-3.003000E-5	9.210000E+0	5.965300E-1	1.000000E+2	3.042446E+2
1.812700E-4	-3.008500E-5	9.470000E+0	5.966000E-1	1.260000E+2	3.042547E+2
1.774680E-4	-3.035600E-5	9.720000E+0	5.966000E-1	1.580000E+2	3.042846E+2
1.724940E-4	-3.039400E-5	9.980000E+0	5.966000E-1	1.990000E+2	3.042849E+2
1.679660E-4	-3.061200E-5	1.031000E+1	5.966000E-1	2.510000E+2	3.042820E+2
1.635880E-4	-3.080200E-5	1.068000E+1	5.966000E-1	3.160000E+2	3.042717E+2
1.590740E-4	-3.109600E-5	1.105000E+1	5.966000E-1	3.980000E+2	3.042641E+2
1.548480E-4	-3.144800E-5	1.151000E+1	5.966000E-1	5.010000E+2	3.042524E+2
1.505780E-4	-3.184600E-5	1.200000E+1	5.966000E-1	6.310000E+2	3.042504E+2
1.462980E-4	-3.242600E-5	1.241000E+1	5.966000E-1	7.940000E+2	3.042286E+2
1.417320E-4	-3.310200E-5	1.319000E+1	5.965000E-1	1.000000E+3	3.042131E+2
1.374980E-4	-3.407800E-5	1.395000E+1	5.965000E-1	1.260000E+3	3.042093E+2
1.332700E-4	-3.546000E-5	1.488000E+1	5.965100E-1	1.580000E+3	3.042353E+2
1.282120E-4	-3.705000E-5	1.617000E+1	5.965000E-1	1.990000E+3	3.042277E+2
1.235240E-4	-3.867000E-5	1.741000E+1	5.965800E-1	2.510000E+3	3.042426E+2
1.196760E-4	-4.168200E-5	1.919000E+1	5.965000E-1	3.160000E+3	3.042486E+2
1.178580E-4	-4.266800E-5	1.989000E+1	5.964000E-1	3.980000E+3	3.042628E+2
1.140780E-4	-4.826000E-5	2.294000E+1	5.964000E-1	5.010000E+3	3.042672E+2
1.072480E-4	-5.518400E-5	2.729000E+1	5.963900E-1	6.310000E+3	3.042690E+2
9.760200E-5	-6.130400E-5	3.218000E+1	5.963000E-1	7.940000E+3	3.042450E+2
8.734400E-5	-6.674000E-5	3.746000E+1	5.962300E-1	1.000000E+4	3.042632E+2
7.288800E-5	-7.144800E-5	4.445000E+1	5.960000E-1	1.260000E+4	3.042507E+2
7.886800E-5	-7.670400E-5	4.424000E+1	5.958000E-1	1.580000E+4	3.042533E+2
7.006600E-5	-9.035600E-5	5.214000E+1	5.955000E-1	1.990000E+4	3.042469E+2
6.364600E-5	-9.787800E-5	5.695000E+1	5.953000E-1	2.200000E+4	3.042481E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
310.0000	310.8004	309.8034	 23.9865	 14.9916	 25.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.417500E-4	-3.582500E-5	8.430000E+0	6.023000E-1	6.310000E+0	3.097214E+2
2.362500E-4	-3.424500E-5	8.250000E+0	6.022000E-1	7.940000E+0	3.095851E+2
2.324850E-4	-3.407000E-5	8.470000E+0	6.020600E-1	1.000000E+1	3.094270E+2
2.266550E-4	-3.130500E-5	7.960000E+0	6.018900E-1	1.260000E+1	3.092045E+2
2.199100E-4	-2.943000E-5	7.420000E+0	6.016000E-1	1.580000E+1	3.089108E+2
2.190150E-4	-2.990000E-5	7.760000E+0	6.018000E-1	1.990000E+1	3.090405E+2
2.152300E-4	-2.956500E-5	7.820000E+0	6.019500E-1	2.510000E+1	3.091399E+2
2.112750E-4	-2.980500E-5	8.020000E+0	6.019000E-1	3.160000E+1	3.092181E+2
2.071000E-4	-3.000000E-5	8.210000E+0	6.018300E-1	3.980000E+1	3.091733E+2
2.055850E-4	-3.374000E-5	1.308000E+1	6.020300E-1	5.010000E+1	3.091204E+2
1.983350E-4	-3.068500E-5	8.770000E+0	6.018100E-1	6.310000E+1	3.091420E+2
1.936150E-4	-3.085500E-5	9.040000E+0	6.018000E-1	7.940000E+1	3.091712E+2
1.890300E-4	-3.096500E-5	9.320000E+0	6.018500E-1	1.000000E+2	3.091766E+2
1.843800E-4	-3.104000E-5	9.550000E+0	6.018000E-1	1.260000E+2	3.091726E+2
1.804700E-4	-3.133500E-5	9.840000E+0	6.018000E-1	1.580000E+2	3.091540E+2
1.753520E-4	-3.134000E-5	1.013000E+1	6.018000E-1	1.990000E+2	3.091452E+2
1.707080E-4	-3.163000E-5	1.045000E+1	6.017200E-1	2.510000E+2	3.091270E+2
1.662900E-4	-3.172600E-5	1.079000E+1	6.017000E-1	3.160000E+2	3.091172E+2
1.616180E-4	-3.211400E-5	1.124000E+1	6.017000E-1	3.980000E+2	3.091151E+2
1.571700E-4	-3.234600E-5	1.171000E+1	6.017000E-1	5.010000E+2	3.091137E+2
1.527780E-4	-3.280200E-5	1.214000E+1	6.017000E-1	6.310000E+2	3.091023E+2
1.483100E-4	-3.333000E-5	1.268000E+1	6.017000E-1	7.940000E+2	3.091027E+2
1.436800E-4	-3.406400E-5	1.327000E+1	6.017000E-1	1.000000E+3	3.091286E+2
1.392760E-4	-3.495200E-5	1.409000E+1	6.017000E-1	1.260000E+3	3.091439E+2
1.348140E-4	-3.643800E-5	1.517000E+1	6.017900E-1	1.580000E+3	3.091420E+2
1.297420E-4	-3.801000E-5	1.638000E+1	6.017000E-1	1.990000E+3	3.091606E+2
1.247760E-4	-3.953800E-5	1.755000E+1	6.017000E-1	2.510000E+3	3.091543E+2
1.209320E-4	-4.276800E-5	1.940000E+1	6.017000E-1	3.160000E+3	3.091468E+2
1.189620E-4	-4.378800E-5	2.037000E+1	6.016000E-1	3.980000E+3	3.091292E+2
1.150900E-4	-4.923800E-5	2.322000E+1	6.016000E-1	5.010000E+3	3.091359E+2
1.080560E-4	-5.629800E-5	2.738000E+1	6.015000E-1	6.310000E+3	3.091228E+2
9.826200E-5	-6.220000E-5	3.234000E+1	6.014000E-1	7.940000E+3	3.091289E+2
8.678600E-5	-6.735000E-5	3.781000E+1	6.013700E-1	1.000000E+4	3.091384E+2
7.233800E-5	-7.268600E-5	4.507000E+1	6.011900E-1	1.260000E+4	3.091398E+2
7.944600E-5	-7.918600E-5	4.497000E+1	6.009000E-1	1.580000E+4	3.091467E+2
6.937000E-5	-9.087000E-5	5.264000E+1	6.006000E-1	1.990000E+4	3.091562E+2
6.335400E-5	-1.001440E-4	5.776000E+1	6.004000E-1	2.200000E+4	3.091541E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
315.0000	315.7161	314.7195	 24.1865	 15.1166	 25.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.465300E-4	-3.669000E-5	8.440000E+0	6.073000E-1	6.310000E+0	3.145898E+2
2.407800E-4	-3.504000E-5	8.260000E+0	6.071000E-1	7.940000E+0	3.144136E+2
2.366650E-4	-3.242500E-5	7.780000E+0	6.070000E-1	1.000000E+1	3.142149E+2
2.312100E-4	-3.212000E-5	7.910000E+0	6.067900E-1	1.260000E+1	3.139777E+2
2.295250E-4	-3.287500E-5	7.710000E+0	6.067000E-1	1.580000E+1	3.138239E+2
2.234400E-4	-3.073000E-5	7.810000E+0	6.070000E-1	1.990000E+1	3.141341E+2
2.194300E-4	-3.034000E-5	7.910000E+0	6.070800E-1	2.510000E+1	3.141928E+2
2.153750E-4	-3.083000E-5	8.110000E+0	6.069000E-1	3.160000E+1	3.140991E+2
2.109500E-4	-3.090000E-5	8.340000E+0	6.068000E-1	3.980000E+1	3.140403E+2
2.071200E-4	-3.067500E-5	3.650000E+0	6.057200E-1	5.010000E+1	3.140177E+2
2.018800E-4	-3.169000E-5	8.920000E+0	6.068900E-1	6.310000E+1	3.141530E+2
1.970300E-4	-3.194000E-5	9.170000E+0	6.069000E-1	7.940000E+1	3.141345E+2
1.922100E-4	-3.193500E-5	9.440000E+0	6.068000E-1	1.000000E+2	3.141063E+2
1.874450E-4	-3.197500E-5	9.640000E+0	6.067000E-1	1.260000E+2	3.140706E+2
1.833900E-4	-3.226500E-5	9.960000E+0	6.067000E-1	1.580000E+2	3.140592E+2
1.781200E-4	-3.227000E-5	1.029000E+1	6.067000E-1	1.990000E+2	3.140830E+2
1.734760E-4	-3.246400E-5	1.063000E+1	6.068000E-1	2.510000E+2	3.140838E+2
1.689260E-4	-3.270000E-5	1.094000E+1	6.068000E-1	3.160000E+2	3.140895E+2
1.641980E-4	-3.303800E-5	1.138000E+1	6.068000E-1	3.980000E+2	3.141029E+2
1.594520E-4	-3.325800E-5	1.179000E+1	6.068000E-1	5.010000E+2	3.141201E+2
1.549160E-4	-3.376800E-5	1.229000E+1	6.068000E-1	6.310000E+2	3.141331E+2
1.502120E-4	-3.430600E-5	1.281000E+1	6.068000E-1	7.940000E+2	3.141409E+2
1.456440E-4	-3.493400E-5	1.357000E+1	6.067900E-1	1.000000E+3	3.141108E+2
1.409180E-4	-3.585600E-5	1.429000E+1	6.067100E-1	1.260000E+3	3.141239E+2
1.363260E-4	-3.734000E-5	1.536000E+1	6.067000E-1	1.580000E+3	3.140968E+2
1.310160E-4	-3.884400E-5	1.644000E+1	6.067000E-1	1.990000E+3	3.140975E+2
1.260600E-4	-4.039600E-5	1.776000E+1	6.067000E-1	2.510000E+3	3.140861E+2
1.221880E-4	-4.373800E-5	1.966000E+1	6.067000E-1	3.160000E+3	3.140875E+2
1.201740E-4	-4.465000E-5	2.049000E+1	6.065000E-1	3.980000E+3	3.140894E+2
1.160960E-4	-5.023800E-5	2.325000E+1	6.065300E-1	5.010000E+3	3.140894E+2
1.090020E-4	-5.717800E-5	2.768000E+1	6.065000E-1	6.310000E+3	3.140999E+2
9.888800E-5	-6.334200E-5	3.269000E+1	6.064000E-1	7.940000E+3	3.141196E+2
8.977600E-5	-6.736000E-5	3.685000E+1	6.063200E-1	1.000000E+4	3.141053E+2
7.237600E-5	-7.389200E-5	4.560000E+1	6.061000E-1	1.260000E+4	3.141107E+2
7.881800E-5	-7.896200E-5	4.505000E+1	6.059000E-1	1.580000E+4	3.140951E+2
6.982600E-5	-9.216600E-5	5.279000E+1	6.056000E-1	1.990000E+4	3.141056E+2
6.378400E-5	-1.031060E-4	5.823000E+1	6.054000E-1	2.200000E+4	3.141051E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
320.0000	320.6562	319.6528	 24.3745	 15.2341	 25.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.511500E-4	-3.733000E-5	8.470000E+0	6.121000E-1	6.310000E+0	3.194765E+2
2.454800E-4	-3.573000E-5	8.270000E+0	6.119400E-1	7.940000E+0	3.192757E+2
2.423200E-4	-3.473000E-5	8.230000E+0	6.117000E-1	1.000000E+1	3.190315E+2
2.358600E-4	-3.277000E-5	7.920000E+0	6.116000E-1	1.260000E+1	3.187877E+2
2.330150E-4	-3.334500E-5	7.600000E+0	6.117000E-1	1.580000E+1	3.188329E+2
2.278800E-4	-3.157500E-5	7.890000E+0	6.120000E-1	1.990000E+1	3.191980E+2
2.239100E-4	-3.140000E-5	8.020000E+0	6.119000E-1	2.510000E+1	3.191837E+2
2.191800E-4	-3.164000E-5	8.220000E+0	6.118000E-1	3.160000E+1	3.190400E+2
2.148300E-4	-3.195000E-5	8.470000E+0	6.117000E-1	3.980000E+1	3.189905E+2
2.082700E-4	-3.327000E-5	4.830000E+0	6.126700E-1	5.010000E+1	3.189679E+2
2.054100E-4	-3.258000E-5	9.040000E+0	6.117400E-1	6.310000E+1	3.191026E+2
2.005450E-4	-3.281000E-5	9.300000E+0	6.117000E-1	7.940000E+1	3.190744E+2
1.955950E-4	-3.297000E-5	9.540000E+0	6.116500E-1	1.000000E+2	3.190597E+2
1.906100E-4	-3.298000E-5	9.840000E+0	6.116000E-1	1.260000E+2	3.190445E+2
1.863450E-4	-3.325500E-5	1.013000E+1	6.116000E-1	1.580000E+2	3.190307E+2
1.809950E-4	-3.315500E-5	1.038000E+1	6.116000E-1	1.990000E+2	3.190338E+2
1.762660E-4	-3.342600E-5	1.074000E+1	6.116000E-1	2.510000E+2	3.190424E+2
1.714320E-4	-3.361200E-5	1.110000E+1	6.116000E-1	3.160000E+2	3.190686E+2
1.666040E-4	-3.394600E-5	1.155000E+1	6.116000E-1	3.980000E+2	3.190621E+2
1.618060E-4	-3.423200E-5	1.197000E+1	6.116000E-1	5.010000E+2	3.190801E+2
1.571000E-4	-3.473000E-5	1.248000E+1	6.116000E-1	6.310000E+2	3.191008E+2
1.522940E-4	-3.520800E-5	1.299000E+1	6.116000E-1	7.940000E+2	3.190949E+2
1.476240E-4	-3.592400E-5	1.365000E+1	6.116000E-1	1.000000E+3	3.190908E+2
1.427340E-4	-3.683800E-5	1.453000E+1	6.116000E-1	1.260000E+3	3.190791E+2
1.379080E-4	-3.825800E-5	1.547000E+1	6.116000E-1	1.580000E+3	3.190706E+2
1.324660E-4	-3.988000E-5	1.692000E+1	6.115000E-1	1.990000E+3	3.190589E+2
1.275000E-4	-4.130600E-5	1.783000E+1	6.115000E-1	2.510000E+3	3.190607E+2
1.235000E-4	-4.452000E-5	1.981000E+1	6.115000E-1	3.160000E+3	3.190677E+2
1.212500E-4	-4.570600E-5	2.080000E+1	6.113300E-1	3.980000E+3	3.190573E+2
1.169660E-4	-5.128200E-5	2.373000E+1	6.114000E-1	5.010000E+3	3.190579E+2
1.097020E-4	-5.805000E-5	2.800000E+1	6.113000E-1	6.310000E+3	3.190767E+2
9.937400E-5	-6.438400E-5	3.297000E+1	6.112000E-1	7.940000E+3	3.190950E+2
8.878000E-5	-6.900800E-5	3.771000E+1	6.110500E-1	1.000000E+4	3.190900E+2
7.257600E-5	-7.451000E-5	4.568000E+1	6.109000E-1	1.260000E+4	3.190762E+2
7.856200E-5	-7.959000E-5	4.555000E+1	6.107000E-1	1.580000E+4	3.190816E+2
6.982200E-5	-9.319200E-5	5.316000E+1	6.103000E-1	1.990000E+4	3.190709E+2
6.278600E-5	-1.005440E-4	5.798000E+1	6.102000E-1	2.200000E+4	3.190782E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
325.0000	325.5728	324.5680	 24.5650	 15.3531	 25.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.557500E-4	-3.805000E-5	8.470000E+0	6.167000E-1	6.310000E+0	3.243212E+2
2.501400E-4	-3.650000E-5	8.300000E+0	6.165000E-1	7.940000E+0	3.240677E+2
2.440750E-4	-3.299000E-5	7.730000E+0	6.163000E-1	1.000000E+1	3.238084E+2
2.407100E-4	-3.376000E-5	7.950000E+0	6.163000E-1	1.260000E+1	3.237024E+2
2.382600E-4	-3.550500E-5	8.430000E+0	6.167000E-1	1.580000E+1	3.241113E+2
2.322200E-4	-3.245000E-5	7.950000E+0	6.166000E-1	1.990000E+1	3.241000E+2
2.278450E-4	-3.234000E-5	8.130000E+0	6.164800E-1	2.510000E+1	3.240295E+2
2.235800E-4	-3.262000E-5	8.330000E+0	6.164100E-1	3.160000E+1	3.239579E+2
2.189400E-4	-3.320500E-5	8.600000E+0	6.164600E-1	3.980000E+1	3.239955E+2
2.129300E-4	-3.611500E-5	1.267000E+1	6.171300E-1	5.010000E+1	3.240578E+2
2.089600E-4	-3.362500E-5	9.170000E+0	6.162600E-1	6.310000E+1	3.239961E+2
2.038450E-4	-3.381500E-5	9.440000E+0	6.162300E-1	7.940000E+1	3.240100E+2
1.987650E-4	-3.387500E-5	9.680000E+0	6.163000E-1	1.000000E+2	3.240277E+2
1.937150E-4	-3.393000E-5	9.940000E+0	6.162000E-1	1.260000E+2	3.240467E+2
1.894550E-4	-3.421500E-5	1.024000E+1	6.162000E-1	1.580000E+2	3.240320E+2
1.837950E-4	-3.413500E-5	1.050000E+1	6.162000E-1	1.990000E+2	3.240471E+2
1.787650E-4	-3.433000E-5	1.084000E+1	6.162000E-1	2.510000E+2	3.240393E+2
1.738850E-4	-3.451500E-5	1.124000E+1	6.162000E-1	3.160000E+2	3.240254E+2
1.689240E-4	-3.492000E-5	1.168000E+1	6.162000E-1	3.980000E+2	3.240066E+2
1.640860E-4	-3.518600E-5	1.208000E+1	6.161900E-1	5.010000E+2	3.240046E+2
1.591040E-4	-3.559800E-5	1.268000E+1	6.161000E-1	6.310000E+2	3.240124E+2
1.542140E-4	-3.616600E-5	1.324000E+1	6.161000E-1	7.940000E+2	3.239914E+2
1.493080E-4	-3.674800E-5	1.386000E+1	6.161000E-1	1.000000E+3	3.240094E+2
1.445780E-4	-3.780600E-5	1.467000E+1	6.161000E-1	1.260000E+3	3.240266E+2
1.396080E-4	-3.916400E-5	1.571000E+1	6.161000E-1	1.580000E+3	3.240307E+2
1.338800E-4	-4.072600E-5	1.691000E+1	6.160000E-1	1.990000E+3	3.240307E+2
1.287160E-4	-4.231000E-5	1.824000E+1	6.160000E-1	2.510000E+3	3.240137E+2
1.245040E-4	-4.557200E-5	2.027000E+1	6.160000E-1	3.160000E+3	3.240250E+2
1.224980E-4	-4.664000E-5	2.084000E+1	6.158500E-1	3.980000E+3	3.240431E+2
1.180440E-4	-5.226800E-5	2.381000E+1	6.159000E-1	5.010000E+3	3.240306E+2
1.104140E-4	-5.911000E-5	2.824000E+1	6.158000E-1	6.310000E+3	3.240423E+2
9.992600E-5	-6.517000E-5	3.308000E+1	6.157000E-1	7.940000E+3	3.240422E+2
8.694600E-5	-6.860800E-5	3.830000E+1	6.156400E-1	1.000000E+4	3.240389E+2
7.177000E-5	-7.564400E-5	4.637000E+1	6.154000E-1	1.260000E+4	3.240133E+2
8.007200E-5	-8.215800E-5	4.577000E+1	6.151000E-1	1.580000E+4	3.240402E+2
6.941200E-5	-9.362400E-5	5.355000E+1	6.148000E-1	1.990000E+4	3.240173E+2
6.489400E-5	-1.006620E-4	5.714000E+1	6.146000E-1	2.200000E+4	3.240446E+2
**END	Date: 2019-04-18	Time: 08:16:31
